img_path,x,y,class,depth
training/204421859195625800_1080_000_1100_000-0-0.png,1112,888,0,7.0
training/204421859195625800_1080_000_1100_000-0-0.png,1088,728,0,27.5
training/204421859195625800_1080_000_1100_000-0-0.png,1080,632,0,35.1
training/204421859195625800_1080_000_1100_000-0-0.png,1112,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,1112,1120,0,5.8
training/204421859195625800_1080_000_1100_000-0-0.png,1112,968,0,6.5
training/204421859195625800_1080_000_1100_000-0-0.png,1112,936,0,6.5
training/204421859195625800_1080_000_1100_000-0-0.png,1104,904,0,6.8
training/204421859195625800_1080_000_1100_000-0-0.png,1104,888,0,6.9
training/204421859195625800_1080_000_1100_000-0-0.png,1088,712,0,27.8
training/204421859195625800_1080_000_1100_000-0-0.png,1088,704,0,28.1
training/204421859195625800_1080_000_1100_000-0-0.png,1088,672,0,30.6
training/204421859195625800_1080_000_1100_000-0-0.png,1112,1208,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,1112,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,1104,1104,0,5.9
training/204421859195625800_1080_000_1100_000-0-0.png,1104,1064,0,6.1
training/204421859195625800_1080_000_1100_000-0-0.png,1104,920,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,1104,904,0,6.8
training/204421859195625800_1080_000_1100_000-0-0.png,1104,888,0,6.9
training/204421859195625800_1080_000_1100_000-0-0.png,1080,712,0,28.8
training/204421859195625800_1080_000_1100_000-0-0.png,1080,696,0,29.8
training/204421859195625800_1080_000_1100_000-0-0.png,1080,680,0,30.6
training/204421859195625800_1080_000_1100_000-0-0.png,1080,672,0,30.6
training/204421859195625800_1080_000_1100_000-0-0.png,1080,632,0,34.9
training/204421859195625800_1080_000_1100_000-0-0.png,1104,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,1104,968,0,6.4
training/204421859195625800_1080_000_1100_000-0-0.png,1096,904,0,6.8
training/204421859195625800_1080_000_1100_000-0-0.png,1096,888,0,6.9
training/204421859195625800_1080_000_1100_000-0-0.png,1072,672,0,30.5
training/204421859195625800_1080_000_1100_000-0-0.png,1080,632,0,35.2
training/204421859195625800_1080_000_1100_000-0-0.png,1096,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,1096,952,0,6.4
training/204421859195625800_1080_000_1100_000-0-0.png,1096,920,0,6.6
training/204421859195625800_1080_000_1100_000-0-0.png,1072,712,0,31.1
training/204421859195625800_1080_000_1100_000-0-0.png,1072,704,0,31.2
training/204421859195625800_1080_000_1100_000-0-0.png,1072,672,0,34.6
training/204421859195625800_1080_000_1100_000-0-0.png,1072,664,0,34.7
training/204421859195625800_1080_000_1100_000-0-0.png,1072,640,0,35.5
training/204421859195625800_1080_000_1100_000-0-0.png,1096,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,1096,1120,0,5.8
training/204421859195625800_1080_000_1100_000-0-0.png,1096,920,0,6.6
training/204421859195625800_1080_000_1100_000-0-0.png,1088,904,0,6.8
training/204421859195625800_1080_000_1100_000-0-0.png,1088,888,0,6.9
training/204421859195625800_1080_000_1100_000-0-0.png,1088,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,1080,1064,0,6.1
training/204421859195625800_1080_000_1100_000-0-0.png,1088,920,0,6.6
training/204421859195625800_1080_000_1100_000-0-0.png,1080,872,0,7.1
training/204421859195625800_1080_000_1100_000-0-0.png,1064,752,0,31.5
training/204421859195625800_1080_000_1100_000-0-0.png,1064,736,0,31.7
training/204421859195625800_1080_000_1100_000-0-0.png,1064,696,0,34.6
training/204421859195625800_1080_000_1100_000-0-0.png,1064,688,0,34.8
training/204421859195625800_1080_000_1100_000-0-0.png,1064,656,0,35.4
training/204421859195625800_1080_000_1100_000-0-0.png,1064,648,0,36.0
training/204421859195625800_1080_000_1100_000-0-0.png,1080,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,1080,920,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,1080,904,0,6.8
training/204421859195625800_1080_000_1100_000-0-0.png,1080,888,0,6.9
training/204421859195625800_1080_000_1100_000-0-0.png,1064,776,0,14.6
training/204421859195625800_1080_000_1100_000-0-0.png,1064,712,0,35.2
training/204421859195625800_1080_000_1100_000-0-0.png,1056,664,0,36.0
training/204421859195625800_1080_000_1100_000-0-0.png,1064,656,0,36.7
training/204421859195625800_1080_000_1100_000-0-0.png,1080,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,1080,904,0,6.8
training/204421859195625800_1080_000_1100_000-0-0.png,1080,888,0,6.9
training/204421859195625800_1080_000_1100_000-0-0.png,1056,816,0,19.8
training/204421859195625800_1080_000_1100_000-0-0.png,1064,792,0,19.8
training/204421859195625800_1080_000_1100_000-0-0.png,1056,720,0,22.0
training/204421859195625800_1080_000_1100_000-0-0.png,1056,704,0,35.6
training/204421859195625800_1080_000_1100_000-0-0.png,1056,656,0,37.8
training/204421859195625800_1080_000_1100_000-0-0.png,1072,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,1072,1064,0,6.1
training/204421859195625800_1080_000_1100_000-0-0.png,1072,920,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,1072,904,0,6.8
training/204421859195625800_1080_000_1100_000-0-0.png,1072,888,0,6.9
training/204421859195625800_1080_000_1100_000-0-0.png,1056,760,0,14.7
training/204421859195625800_1080_000_1100_000-0-0.png,1056,744,0,20.1
training/204421859195625800_1080_000_1100_000-0-0.png,1056,720,0,22.1
training/204421859195625800_1080_000_1100_000-0-0.png,1072,1208,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,1072,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,1064,1104,0,5.9
training/204421859195625800_1080_000_1100_000-0-0.png,1064,920,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,1064,904,0,6.8
training/204421859195625800_1080_000_1100_000-0-0.png,1064,888,0,6.9
training/204421859195625800_1080_000_1100_000-0-0.png,1056,760,0,14.6
training/204421859195625800_1080_000_1100_000-0-0.png,1048,744,0,19.7
training/204421859195625800_1080_000_1100_000-0-0.png,1048,736,0,20.1
training/204421859195625800_1080_000_1100_000-0-0.png,1048,720,0,22.1
training/204421859195625800_1080_000_1100_000-0-0.png,1064,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,1064,920,0,6.6
training/204421859195625800_1080_000_1100_000-0-0.png,1064,904,0,6.8
training/204421859195625800_1080_000_1100_000-0-0.png,1064,888,0,6.9
training/204421859195625800_1080_000_1100_000-0-0.png,1048,656,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,1064,1208,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,1056,1184,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,1064,1144,0,5.7
training/204421859195625800_1080_000_1100_000-0-0.png,1064,1120,0,5.7
training/204421859195625800_1080_000_1100_000-0-0.png,1056,1064,0,6.1
training/204421859195625800_1080_000_1100_000-0-0.png,1056,920,0,6.6
training/204421859195625800_1080_000_1100_000-0-0.png,1056,904,0,6.8
training/204421859195625800_1080_000_1100_000-0-0.png,1056,888,0,6.9
training/204421859195625800_1080_000_1100_000-0-0.png,1048,656,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,1056,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,1056,1120,0,5.8
training/204421859195625800_1080_000_1100_000-0-0.png,1056,920,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,1048,904,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,1048,888,0,6.9
training/204421859195625800_1080_000_1100_000-0-0.png,1040,656,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,1056,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,1048,904,0,6.8
training/204421859195625800_1080_000_1100_000-0-0.png,1048,888,0,6.9
training/204421859195625800_1080_000_1100_000-0-0.png,1040,648,0,11.8
training/204421859195625800_1080_000_1100_000-0-0.png,1048,1232,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,1048,1208,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,1048,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,1040,904,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,1040,888,0,6.9
training/204421859195625800_1080_000_1100_000-0-0.png,1032,656,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,1032,648,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,1040,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,1040,1064,0,6.1
training/204421859195625800_1080_000_1100_000-0-0.png,1040,904,0,6.8
training/204421859195625800_1080_000_1100_000-0-0.png,1040,888,0,6.9
training/204421859195625800_1080_000_1100_000-0-0.png,1032,872,0,7.0
training/204421859195625800_1080_000_1100_000-0-0.png,1040,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,1032,888,0,6.9
training/204421859195625800_1080_000_1100_000-0-0.png,1024,656,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,1024,648,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,1032,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,1032,904,0,6.8
training/204421859195625800_1080_000_1100_000-0-0.png,1024,872,0,7.0
training/204421859195625800_1080_000_1100_000-0-0.png,1024,648,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,1024,648,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,1032,1208,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,1032,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,1024,1120,0,5.7
training/204421859195625800_1080_000_1100_000-0-0.png,1024,904,0,6.8
training/204421859195625800_1080_000_1100_000-0-0.png,1024,888,0,6.9
training/204421859195625800_1080_000_1100_000-0-0.png,1016,648,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,1016,640,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,1024,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,1024,904,0,6.8
training/204421859195625800_1080_000_1100_000-0-0.png,1024,888,0,6.9
training/204421859195625800_1080_000_1100_000-0-0.png,1016,648,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,1016,640,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,1016,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,1016,904,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,1016,888,0,6.9
training/204421859195625800_1080_000_1100_000-0-0.png,1016,872,0,7.0
training/204421859195625800_1080_000_1100_000-0-0.png,1008,600,0,12.0
training/204421859195625800_1080_000_1100_000-0-0.png,1008,600,0,12.0
training/204421859195625800_1080_000_1100_000-0-0.png,1016,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,1008,904,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,1008,888,0,6.9
training/204421859195625800_1080_000_1100_000-0-0.png,1008,704,0,11.7
training/204421859195625800_1080_000_1100_000-0-0.png,1008,656,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,1008,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,1008,920,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,1008,904,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,1008,888,0,6.9
training/204421859195625800_1080_000_1100_000-0-0.png,1000,872,0,7.0
training/204421859195625800_1080_000_1100_000-0-0.png,1000,600,0,12.0
training/204421859195625800_1080_000_1100_000-0-0.png,1000,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,1000,952,0,6.4
training/204421859195625800_1080_000_1100_000-0-0.png,1000,920,0,6.6
training/204421859195625800_1080_000_1100_000-0-0.png,1000,904,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,1000,888,0,6.9
training/204421859195625800_1080_000_1100_000-0-0.png,1000,872,0,7.0
training/204421859195625800_1080_000_1100_000-0-0.png,1000,624,0,12.0
training/204421859195625800_1080_000_1100_000-0-0.png,1000,624,0,12.0
training/204421859195625800_1080_000_1100_000-0-0.png,1000,616,0,12.1
training/204421859195625800_1080_000_1100_000-0-0.png,1000,608,0,12.1
training/204421859195625800_1080_000_1100_000-0-0.png,1000,600,0,12.1
training/204421859195625800_1080_000_1100_000-0-0.png,1000,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,1000,968,0,6.4
training/204421859195625800_1080_000_1100_000-0-0.png,992,952,0,6.4
training/204421859195625800_1080_000_1100_000-0-0.png,1000,904,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,1000,888,0,6.9
training/204421859195625800_1080_000_1100_000-0-0.png,992,600,0,12.0
training/204421859195625800_1080_000_1100_000-0-0.png,992,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,992,968,0,6.3
training/204421859195625800_1080_000_1100_000-0-0.png,992,920,0,6.6
training/204421859195625800_1080_000_1100_000-0-0.png,992,904,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,984,600,0,12.0
training/204421859195625800_1080_000_1100_000-0-0.png,992,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,984,968,0,6.4
training/204421859195625800_1080_000_1100_000-0-0.png,984,920,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,984,904,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,984,888,0,6.9
training/204421859195625800_1080_000_1100_000-0-0.png,984,872,0,7.0
training/204421859195625800_1080_000_1100_000-0-0.png,984,648,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,984,640,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,984,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,984,968,0,6.3
training/204421859195625800_1080_000_1100_000-0-0.png,984,920,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,984,904,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,976,872,0,7.0
training/204421859195625800_1080_000_1100_000-0-0.png,984,648,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,976,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,984,1120,0,5.7
training/204421859195625800_1080_000_1100_000-0-0.png,976,920,0,6.6
training/204421859195625800_1080_000_1100_000-0-0.png,976,904,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,976,888,0,6.9
training/204421859195625800_1080_000_1100_000-0-0.png,976,872,0,7.0
training/204421859195625800_1080_000_1100_000-0-0.png,984,648,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,976,640,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,976,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,976,1120,0,5.7
training/204421859195625800_1080_000_1100_000-0-0.png,976,952,0,6.5
training/204421859195625800_1080_000_1100_000-0-0.png,968,904,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,976,648,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,976,640,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,968,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,968,1096,0,5.9
training/204421859195625800_1080_000_1100_000-0-0.png,976,968,0,6.3
training/204421859195625800_1080_000_1100_000-0-0.png,976,920,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,968,888,0,6.8
training/204421859195625800_1080_000_1100_000-0-0.png,968,648,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,968,640,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,960,1208,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,960,1184,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,960,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,968,1120,0,5.7
training/204421859195625800_1080_000_1100_000-0-0.png,960,1000,0,6.2
training/204421859195625800_1080_000_1100_000-0-0.png,968,968,0,6.4
training/204421859195625800_1080_000_1100_000-0-0.png,968,952,0,6.4
training/204421859195625800_1080_000_1100_000-0-0.png,968,920,0,6.6
training/204421859195625800_1080_000_1100_000-0-0.png,968,904,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,968,888,0,6.8
training/204421859195625800_1080_000_1100_000-0-0.png,968,648,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,968,640,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,960,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,960,1000,0,6.3
training/204421859195625800_1080_000_1100_000-0-0.png,960,984,0,6.3
training/204421859195625800_1080_000_1100_000-0-0.png,960,968,0,6.4
training/204421859195625800_1080_000_1100_000-0-0.png,960,952,0,6.4
training/204421859195625800_1080_000_1100_000-0-0.png,960,920,0,6.6
training/204421859195625800_1080_000_1100_000-0-0.png,960,904,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,960,888,0,6.8
training/204421859195625800_1080_000_1100_000-0-0.png,960,712,0,11.7
training/204421859195625800_1080_000_1100_000-0-0.png,960,696,0,11.8
training/204421859195625800_1080_000_1100_000-0-0.png,960,680,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,960,648,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,960,640,0,12.0
training/204421859195625800_1080_000_1100_000-0-0.png,952,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,952,1120,0,5.8
training/204421859195625800_1080_000_1100_000-0-0.png,952,952,0,6.4
training/204421859195625800_1080_000_1100_000-0-0.png,960,904,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,960,888,0,6.8
training/204421859195625800_1080_000_1100_000-0-0.png,952,872,0,7.0
training/204421859195625800_1080_000_1100_000-0-0.png,960,688,0,11.8
training/204421859195625800_1080_000_1100_000-0-0.png,960,656,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,960,648,0,12.1
training/204421859195625800_1080_000_1100_000-0-0.png,952,1160,0,5.4
training/204421859195625800_1080_000_1100_000-0-0.png,952,1120,0,5.8
training/204421859195625800_1080_000_1100_000-0-0.png,952,984,0,6.3
training/204421859195625800_1080_000_1100_000-0-0.png,952,968,0,6.4
training/204421859195625800_1080_000_1100_000-0-0.png,952,952,0,6.5
training/204421859195625800_1080_000_1100_000-0-0.png,952,920,0,6.6
training/204421859195625800_1080_000_1100_000-0-0.png,952,904,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,952,888,0,6.8
training/204421859195625800_1080_000_1100_000-0-0.png,952,872,0,7.0
training/204421859195625800_1080_000_1100_000-0-0.png,952,656,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,952,648,0,12.0
training/204421859195625800_1080_000_1100_000-0-0.png,952,648,0,12.1
training/204421859195625800_1080_000_1100_000-0-0.png,952,640,0,12.1
training/204421859195625800_1080_000_1100_000-0-0.png,944,1184,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,944,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,944,1120,0,5.7
training/204421859195625800_1080_000_1100_000-0-0.png,944,984,0,6.3
training/204421859195625800_1080_000_1100_000-0-0.png,944,968,0,6.4
training/204421859195625800_1080_000_1100_000-0-0.png,944,952,0,6.4
training/204421859195625800_1080_000_1100_000-0-0.png,944,920,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,944,904,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,944,888,0,6.8
training/204421859195625800_1080_000_1100_000-0-0.png,944,872,0,7.0
training/204421859195625800_1080_000_1100_000-0-0.png,944,600,0,12.1
training/204421859195625800_1080_000_1100_000-0-0.png,936,1184,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,936,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,944,1104,0,5.9
training/204421859195625800_1080_000_1100_000-0-0.png,936,952,0,6.4
training/204421859195625800_1080_000_1100_000-0-0.png,944,920,0,6.6
training/204421859195625800_1080_000_1100_000-0-0.png,944,904,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,944,888,0,6.8
training/204421859195625800_1080_000_1100_000-0-0.png,944,600,0,12.1
training/204421859195625800_1080_000_1100_000-0-0.png,936,1184,0,5.4
training/204421859195625800_1080_000_1100_000-0-0.png,936,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,936,1120,0,5.7
training/204421859195625800_1080_000_1100_000-0-0.png,936,984,0,6.3
training/204421859195625800_1080_000_1100_000-0-0.png,936,968,0,6.4
training/204421859195625800_1080_000_1100_000-0-0.png,936,920,0,6.6
training/204421859195625800_1080_000_1100_000-0-0.png,936,904,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,936,608,0,12.2
training/204421859195625800_1080_000_1100_000-0-0.png,928,1184,0,5.4
training/204421859195625800_1080_000_1100_000-0-0.png,928,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,928,1096,0,5.9
training/204421859195625800_1080_000_1100_000-0-0.png,928,984,0,6.4
training/204421859195625800_1080_000_1100_000-0-0.png,936,968,0,6.5
training/204421859195625800_1080_000_1100_000-0-0.png,928,952,0,6.5
training/204421859195625800_1080_000_1100_000-0-0.png,936,920,0,6.6
training/204421859195625800_1080_000_1100_000-0-0.png,936,904,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,928,888,0,6.8
training/204421859195625800_1080_000_1100_000-0-0.png,936,712,0,11.7
training/204421859195625800_1080_000_1100_000-0-0.png,936,704,0,11.7
training/204421859195625800_1080_000_1100_000-0-0.png,936,696,0,11.8
training/204421859195625800_1080_000_1100_000-0-0.png,936,664,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,920,1184,0,5.4
training/204421859195625800_1080_000_1100_000-0-0.png,920,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,928,984,0,6.4
training/204421859195625800_1080_000_1100_000-0-0.png,928,968,0,6.4
training/204421859195625800_1080_000_1100_000-0-0.png,928,952,0,6.5
training/204421859195625800_1080_000_1100_000-0-0.png,928,920,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,928,904,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,928,888,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,936,656,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,936,600,0,12.8
training/204421859195625800_1080_000_1100_000-0-0.png,920,1160,0,5.4
training/204421859195625800_1080_000_1100_000-0-0.png,920,984,0,6.3
training/204421859195625800_1080_000_1100_000-0-0.png,920,952,0,6.4
training/204421859195625800_1080_000_1100_000-0-0.png,920,920,0,6.6
training/204421859195625800_1080_000_1100_000-0-0.png,920,904,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,920,888,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,920,856,0,7.2
training/204421859195625800_1080_000_1100_000-0-0.png,928,656,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,928,600,0,12.8
training/204421859195625800_1080_000_1100_000-0-0.png,912,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,912,1120,0,5.7
training/204421859195625800_1080_000_1100_000-0-0.png,920,968,0,6.3
training/204421859195625800_1080_000_1100_000-0-0.png,912,952,0,6.4
training/204421859195625800_1080_000_1100_000-0-0.png,920,904,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,920,888,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,928,640,0,12.2
training/204421859195625800_1080_000_1100_000-0-0.png,920,600,0,12.8
training/204421859195625800_1080_000_1100_000-0-0.png,904,1208,0,5.4
training/204421859195625800_1080_000_1100_000-0-0.png,912,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,912,984,0,6.4
training/204421859195625800_1080_000_1100_000-0-0.png,912,968,0,6.4
training/204421859195625800_1080_000_1100_000-0-0.png,912,920,0,6.6
training/204421859195625800_1080_000_1100_000-0-0.png,912,904,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,912,888,0,6.8
training/204421859195625800_1080_000_1100_000-0-0.png,920,664,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,920,656,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,920,648,0,13.4
training/204421859195625800_1080_000_1100_000-0-0.png,920,624,0,12.8
training/204421859195625800_1080_000_1100_000-0-0.png,920,616,0,12.8
training/204421859195625800_1080_000_1100_000-0-0.png,920,608,0,12.8
training/204421859195625800_1080_000_1100_000-0-0.png,904,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,904,952,0,6.5
training/204421859195625800_1080_000_1100_000-0-0.png,904,920,0,6.6
training/204421859195625800_1080_000_1100_000-0-0.png,912,904,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,912,856,0,7.2
training/204421859195625800_1080_000_1100_000-0-0.png,912,664,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,912,656,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,912,616,0,12.7
training/204421859195625800_1080_000_1100_000-0-0.png,912,608,0,12.8
training/204421859195625800_1080_000_1100_000-0-0.png,896,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,904,1120,0,5.7
training/204421859195625800_1080_000_1100_000-0-0.png,904,984,0,6.3
training/204421859195625800_1080_000_1100_000-0-0.png,904,968,0,6.4
training/204421859195625800_1080_000_1100_000-0-0.png,896,952,0,6.5
training/204421859195625800_1080_000_1100_000-0-0.png,904,904,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,904,888,0,6.8
training/204421859195625800_1080_000_1100_000-0-0.png,912,712,0,11.6
training/204421859195625800_1080_000_1100_000-0-0.png,912,704,0,11.7
training/204421859195625800_1080_000_1100_000-0-0.png,912,696,0,11.8
training/204421859195625800_1080_000_1100_000-0-0.png,912,664,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,912,648,0,12.1
training/204421859195625800_1080_000_1100_000-0-0.png,896,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,896,1120,0,5.7
training/204421859195625800_1080_000_1100_000-0-0.png,896,984,0,6.3
training/204421859195625800_1080_000_1100_000-0-0.png,904,920,0,6.6
training/204421859195625800_1080_000_1100_000-0-0.png,904,888,0,6.8
training/204421859195625800_1080_000_1100_000-0-0.png,896,872,0,7.0
training/204421859195625800_1080_000_1100_000-0-0.png,912,656,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,912,640,0,12.5
training/204421859195625800_1080_000_1100_000-0-0.png,912,632,0,12.5
training/204421859195625800_1080_000_1100_000-0-0.png,912,624,0,12.6
training/204421859195625800_1080_000_1100_000-0-0.png,912,624,0,12.7
training/204421859195625800_1080_000_1100_000-0-0.png,888,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,896,952,0,6.4
training/204421859195625800_1080_000_1100_000-0-0.png,896,920,0,6.6
training/204421859195625800_1080_000_1100_000-0-0.png,896,904,0,6.7
training/204421859195625800_1080_000_1100_000-0-0.png,896,888,0,6.9
training/204421859195625800_1080_000_1100_000-0-0.png,896,872,0,7.0
training/204421859195625800_1080_000_1100_000-0-0.png,904,656,0,11.9
training/204421859195625800_1080_000_1100_000-0-0.png,904,648,0,12.2
training/204421859195625800_1080_000_1100_000-0-0.png,904,640,0,12.2
training/204421859195625800_1080_000_1100_000-0-0.png,904,632,0,12.2
training/204421859195625800_1080_000_1100_000-0-0.png,904,608,0,11.8
training/204421859195625800_1080_000_1100_000-0-0.png,904,600,0,11.8
training/204421859195625800_1080_000_1100_000-0-0.png,880,1160,0,5.5
training/204421859195625800_1080_000_1100_000-0-0.png,888,952,0,6.4
training/204421859195625800_1080_000_1100_000-0-0.png,896,920,0,6.6
